iterations,interior_loss,interior_loss_validation,boundary_loss,boundary_loss_validation,interior_point_counts,boundary_point_counts,time_elapsed,L2_errpr,max_error
63,3.2233985707009585,3.9960753578729524,5.060678304085185,4.726540571971099,512,512,3.0704386234283447,0.001333587154782141,0.0048662767142004446
64,4.179645287894154,5.192965731564501,4.221835931172351,4.07643641378125,512,512,3.092381238937378,0.001333587154782141,0.0048662767142004446
65,3.5988341555983396,4.483174399516716,3.8152009745548296,3.5847658502381208,512,512,3.1143226623535156,0.001333587154782141,0.0048662767142004446
66,3.176051608493776,3.968829502536426,3.841867945091811,3.627298787799953,512,512,3.136263370513916,0.001333587154782141,0.0048662767142004446
67,3.428761327277912,4.285483703183915,3.190146060455326,2.986493289305464,512,512,3.1582038402557373,0.001333587154782141,0.0048662767142004446
68,3.9786062601773446,4.944277093063313,2.557094910911123,2.3978741309066103,512,512,3.1801509857177734,0.001333587154782141,0.0048662767142004446
69,3.723220326508048,4.635571293995382,2.7801815722976704,2.579983912790982,512,512,3.200091600418091,0.001333587154782141,0.0048662767142004446
70,3.5085408686531476,4.381422005905664,2.840450652815334,2.645635828398568,512,512,3.221035957336426,0.001333587154782141,0.0048662767142004446
71,3.413877003363933,4.26255645273713,2.77053547079629,2.6023324653152353,512,512,3.2469663619995117,0.001333587154782141,0.0048662767142004446
72,3.603443305132181,4.490435362161716,2.4316438171734367,2.29972670602647,512,512,3.2679102420806885,0.001333587154782141,0.0048662767142004446
73,3.6629524790215773,4.553313720876842,2.256418645086323,2.132943594078836,512,512,3.2888553142547607,0.001333587154782141,0.0048662767142004446
74,3.4262260638406334,4.260957195867504,2.396890066441855,2.266387397914859,512,512,3.3107969760894775,0.001333587154782141,0.0048662767142004446
75,3.0071502944732806,3.7344173629522484,2.67995900938974,2.560657713009322,512,512,3.3327369689941406,0.001333587154782141,0.0048662767142004446
76,2.7559261167685336,3.4220597620981543,2.7661768987692246,2.655945239574493,512,512,3.354678153991699,0.001333587154782141,0.0048662767142004446
77,2.2913275441885803,2.8483606171271694,3.2407410890733304,3.194003996969921,512,512,3.3766205310821533,0.001333587154782141,0.0048662767142004446
78,2.4927944914194,3.096931058807101,2.9434512598147786,2.858479769294576,512,512,3.397564172744751,0.001333587154782141,0.0048662767142004446
79,2.289011421326652,2.8469661645699635,3.1162665236850744,3.038335003788207,512,512,3.4175126552581787,0.001333587154782141,0.0048662767142004446
80,2.273745686870279,2.8293105679325916,3.091431524554519,3.0046890947125884,512,512,3.44144606590271,0.001333587154782141,0.0048662767142004446
81,2.1162966914855432,2.6343576605361156,3.2890299251362025,3.266002851327035,512,512,3.464385986328125,0.001333587154782141,0.0048662767142004446
82,2.197044778195351,2.734882291477565,3.125182440263067,3.0617332465771865,512,512,3.4833340644836426,0.001333587154782141,0.0048662767142004446
83,1.9781867364510477,2.465705953278595,3.2546717060013557,3.212493719320325,512,512,3.5052759647369385,0.001333587154782141,0.0048662767142004446
84,1.4798170185895434,1.8500194995559265,3.5586934190876502,3.5382091164372884,512,512,3.5282163619995117,0.001333587154782141,0.0048662767142004446
85,1.3300896925598868,1.6660839215099483,3.9252823199796762,3.7849449114539184,512,512,3.5501554012298584,0.001333587154782141,0.0048662767142004446
86,1.4129822285786557,1.770077504827424,3.4471872621109716,3.385513700870317,512,512,3.570103168487549,0.001333587154782141,0.0048662767142004446
87,1.3219661235920739,1.656414717670188,3.4453656460321245,3.3948959176929185,512,512,3.5920443534851074,0.001333587154782141,0.0048662767142004446
88,1.166775827188285,1.4626380345913812,3.501960136659654,3.4660049705328126,512,512,3.612987995147705,0.001333587154782141,0.0048662767142004446
89,1.129791301849771,1.4178248920612138,3.3918754138903866,3.351626978963457,512,512,3.6339311599731445,0.001333587154782141,0.0048662767142004446
90,0.951574674345149,1.193383658867133,3.31995724142469,3.282674435217082,512,512,3.6548759937286377,0.001333587154782141,0.0048662767142004446
91,1.1586391182122973,1.4679077907180995,2.767840656684098,2.6791106956745994,512,512,3.68978214263916,0.001333587154782141,0.0048662767142004446
92,4.489371577031411,4.09057471503488,408.7422624988022,405.0440270043299,512,512,3.7177083492279053,0.001333587154782141,0.0048662767142004446
93,1.164851591501596,1.4781569944375124,2.6468098626580128,2.562847250341239,512,512,3.7396490573883057,0.001333587154782141,0.0048662767142004446
94,1.1737133255163157,1.4915884353069784,2.5039150630811897,2.430485927905745,512,512,3.762587547302246,0.001333587154782141,0.0048662767142004446
95,1.6074949541293284,1.9897110539416318,18.526820283994436,18.528310511130297,512,512,3.7835311889648438,0.001333587154782141,0.0048662767142004446
96,1.186521908926588,1.5093748391215938,2.3702559778223837,2.3122282652431676,512,512,3.8034780025482178,0.001333587154782141,0.0048662767142004446
97,1.2062060745446777,1.534829964828316,2.291422315642314,2.253049132357214,512,512,3.8244221210479736,0.001333587154782141,0.0048662767142004446
98,1.2923454224006574,1.64539889350631,2.15796691840825,2.1272707319452038,512,512,3.8463635444641113,0.001333587154782141,0.0048662767142004446
99,1.59307538685436,2.0290068080394623,2.0104708532340685,1.9253277583783333,512,512,3.867307424545288,0.001333587154782141,0.0048662767142004446
100,1.3730786419806125,1.7498349406413571,2.024669718305302,1.9792215075900912,512,512,3.887254238128662,0.001333587154782141,0.0048662767142004446
101,1.3312727857391544,1.6972305975123003,2.043753626649083,1.9973709455958015,512,512,3.909196138381958,0.001333587154782141,0.0048662767142004446
102,1.2968112460914512,1.6534632534059295,2.019884512454353,1.9746980108997962,512,512,3.9321346282958984,0.001333587154782141,0.0048662767142004446
103,1.1578623144180857,1.467308378871215,2.0287727764124552,1.9918690688119083,512,512,3.9550724029541016,0.001333587154782141,0.0048662767142004446
104,0.9611144297662362,1.2223550312137306,2.044043657548381,2.006368456821937,512,512,3.977015495300293,0.001333587154782141,0.0048662767142004446
105,0.6025537474359244,0.7491638578907599,2.19868329168323,2.1494792851115507,512,512,3.999955892562866,0.001333587154782141,0.0048662767142004446
106,0.5318485689363615,0.6925844283358693,2.322609778094297,2.2112844126674642,512,512,4.021894693374634,0.001333587154782141,0.0048662767142004446
107,0.560251465338037,0.7138850776908134,2.0590592067053373,1.9872380285179612,512,512,4.044835090637207,0.001333587154782141,0.0048662767142004446
108,0.4627416133668806,0.5825455841978516,2.1530300299875917,2.101897007044298,512,512,4.0677711963653564,0.001333587154782141,0.0048662767142004446
109,0.45807622110734464,0.5811235769907566,2.084700544238953,2.0271774966324414,512,512,4.087717533111572,0.001333587154782141,0.0048662767142004446
110,0.43494896615793893,0.5553465489974132,2.0914254563971735,2.0291063933262943,512,512,4.108665704727173,0.001333587154782141,0.0048662767142004446
111,0.4021818131964914,0.5178223372782564,2.095700219439298,2.030585413717463,512,512,4.129606008529663,0.001333587154782141,0.0048662767142004446
112,0.25110723935881835,0.3321035902027266,3.756214867498848,3.760437157528501,512,512,4.151547431945801,0.001333587154782141,0.0048662767142004446
113,0.37182838787890754,0.4834457436860472,2.0825415125957005,2.0185635903264703,512,512,4.171495199203491,0.001333587154782141,0.0048662767142004446
114,0.29049084234359296,0.3839220563100704,2.5925046109416052,2.567944233094763,512,512,4.193436145782471,0.001333587154782141,0.0048662767142004446
115,0.346717561603398,0.4548527528254305,2.0483193782182094,1.9890480567346485,512,512,4.213381767272949,0.001333587154782141,0.0048662767142004446
116,0.3403143202091749,0.4478535266532027,1.9254965529823622,1.8547318496544067,512,512,4.237323522567749,0.001333587154782141,0.0048662767142004446
117,0.3407593623198908,0.4491943685468288,1.77884208538151,1.731129159221019,512,512,4.257264614105225,0.001333587154782141,0.0048662767142004446
118,0.4162309194599769,0.5376436222735127,1.5260197250119023,1.4537882492508254,512,512,4.279207468032837,0.001333587154782141,0.0048662767142004446
119,0.49635695368016325,0.6504435426250984,1.5321765727645353,1.4337320021588107,512,512,4.299152135848999,0.001333587154782141,0.0048662767142004446
120,0.44045998518821794,0.5743915387324765,1.4119956346854725,1.33623708586531,512,512,4.321094274520874,0.001333587154782141,0.0048662767142004446
121,0.3930938745967451,0.5122348215482431,1.421284772843936,1.3609892709030909,512,512,4.34203839302063,0.001333587154782141,0.0048662767142004446
122,0.38658765831056174,0.5005945126686564,1.4130866438018281,1.3584083533190523,512,512,4.364976406097412,0.001333587154782141,0.0048662767142004446
123,0.38925735867783784,0.4867449200917727,1.4004328979147367,1.3594420287840119,512,512,4.388912677764893,0.001333587154782141,0.0048662767142004446
124,0.3848852310391099,0.4907558329615932,1.398567415577844,1.350108522753175,512,512,4.4088592529296875,0.001333587154782141,0.0048662767142004446
125,0.39788026229492446,0.5000348283690024,1.3681533269855124,1.321753001722387,512,512,4.431797742843628,0.001333587154782141,0.0048662767142004446
126,0.42028486042530394,0.5207186086215905,1.3064033801799135,1.2573911007064715,512,512,4.4537389278411865,0.001333587154782141,0.0048662767142004446
127,0.4096271730657928,0.4976598261529758,1.2452462910601432,1.196256879128671,512,512,4.475679397583008,0.001333587154782141,0.0048662767142004446
128,0.34863087482641386,0.4242705093505818,1.184478288115002,1.1172879647576532,512,512,4.497621774673462,0.001333587154782141,0.0048662767142004446
129,0.4064583799985457,0.42292628262980303,1.2647594040505952,1.196928499807609,512,512,4.523551940917969,0.001333587154782141,0.0048662767142004446
130,0.33374166019405477,0.3928728679828215,1.1454119029177054,1.0806136075583133,512,512,4.545494079589844,0.001333587154782141,0.0048662767142004446
131,0.3499786186787813,0.4015950681675149,1.0865674300664774,1.0191336623407958,512,512,4.568437814712524,0.001333587154782141,0.0048662767142004446
132,0.3463663649623154,0.39992436186810854,1.039681560232084,0.9694593895200493,512,512,4.590373277664185,0.001333587154782141,0.0048662767142004446
133,0.40369069590200707,0.45741629874115625,0.9087589945113883,0.8401895061076662,512,512,4.612314462661743,0.001333587154782141,0.0048662767142004446
134,0.3517392139573321,0.3924511466272017,1.070396107871474,0.9698800045356368,512,512,4.633258581161499,0.001333587154782141,0.0048662767142004446
135,0.39257143852432425,0.4390155806944586,0.884635284245487,0.8113075721410565,512,512,4.653205156326294,0.001333587154782141,0.0048662767142004446
136,0.37973603364969655,0.420183177877381,0.8871052168659541,0.8139881046911035,512,512,4.67414927482605,0.001333587154782141,0.0048662767142004446
137,0.388333980477008,0.4310605908976459,0.8721133266833507,0.8003407457991306,512,512,4.6940977573394775,0.001333587154782141,0.0048662767142004446
138,0.3649075040739578,0.40146591754784083,0.871376882004206,0.8100383648620492,512,512,4.717034816741943,0.001333587154782141,0.0048662767142004446
139,0.3381870100037072,0.3769179187166949,0.876639171532041,0.8149062978309887,512,512,4.739973306655884,0.001333587154782141,0.0048662767142004446
140,0.2878015944502543,0.3259625100230809,1.016489511023654,0.968580763538885,512,512,4.761914968490601,0.001333587154782141,0.0048662767142004446
141,0.3061156799059157,0.34710425642304543,0.8857319945763114,0.8271807804234215,512,512,4.7828593254089355,0.001333587154782141,0.0048662767142004446
142,0.31047884097061296,0.33375440705651716,1.5456916339949176,1.511278493937601,512,512,4.804799795150757,0.001333587154782141,0.0048662767142004446
143,0.29272593383448225,0.33476007993337276,0.8897848561072766,0.83366089093025,512,512,4.825745105743408,0.001333587154782141,0.0048662767142004446
144,0.2489517140210774,0.2888340184602691,0.9009363561720299,0.8408065307767139,512,512,4.847685098648071,0.001333587154782141,0.0048662767142004446
145,0.27420646051020203,0.3195558543071617,0.8517032614490567,0.7884646209484544,512,512,4.868629217147827,0.001333587154782141,0.0048662767142004446
146,0.30054729708797073,0.35485650423665743,0.790702294077318,0.7234980105365729,512,512,4.889573097229004,0.001333587154782141,0.0048662767142004446
147,0.3028273947648296,0.3549606689728194,0.764028863342931,0.6964752120287211,512,512,4.910518169403076,0.001333587154782141,0.0048662767142004446
148,0.2844764339426554,0.316497082267447,0.7358466877338846,0.6579767419735143,512,512,4.932457447052002,0.001333587154782141,0.0048662767142004446
149,0.306158146020489,0.30934610982439775,0.7288963052683651,0.6608857241521342,512,512,4.954400062561035,0.001333587154782141,0.0048662767142004446
150,0.28676919467601686,0.3059579399993271,0.7099770393519846,0.6358623491865268,512,512,4.975346326828003,0.001333587154782141,0.0048662767142004446
151,0.2985809977961865,0.3144755724868247,0.6736438831140471,0.5991300776702887,512,512,4.997285604476929,0.001333587154782141,0.0048662767142004446
152,0.31939362714533676,0.32660272179446814,0.6322861657700174,0.5586803953979336,512,512,5.017235517501831,0.001333587154782141,0.0048662767142004446
153,0.32027653360577607,0.32440016607827804,0.6099470281531212,0.5386754680860033,512,512,5.040170192718506,0.001333587154782141,0.0048662767142004446
154,0.2892538422528507,0.29061191149901694,0.6267165952463369,0.5568187408468281,512,512,5.06211256980896,0.001333587154782141,0.0048662767142004446
155,0.27186126098733493,0.27315875787375166,0.6351259591124826,0.5667007244497926,512,512,5.08305549621582,0.001333587154782141,0.0048662767142004446
156,0.2759621837676251,0.27586787439010796,0.6220600431285325,0.5566315453661098,512,512,5.109983682632446,0.001333587154782141,0.0048662767142004446
157,0.29061590178108254,0.2920759171444776,0.5922284803968438,0.5310804786301943,512,512,5.137908697128296,0.001333587154782141,0.0048662767142004446
158,0.3075569619310291,0.3145899930081747,0.553175727861914,0.49657255970052605,512,512,5.159852504730225,0.001333587154782141,0.0048662767142004446
159,0.3159637026950627,0.3371047923148967,0.5252682314674311,0.47119003504691614,512,512,5.181792259216309,0.001333587154782141,0.0048662767142004446
160,0.3132222743807812,0.3367363022450105,0.5043767255680126,0.4496458978236328,512,512,5.20373272895813,0.001333587154782141,0.0048662767142004446
161,0.29331107655563277,0.31659998144534524,0.4893629968866741,0.43134828176738854,512,512,5.22567343711853,0.001333587154782141,0.0048662767142004446
162,0.2655593596248963,0.2900371586396926,0.47366397190841475,0.4196877317664083,512,512,5.252605438232422,0.001333587154782141,0.0048662767142004446
163,0.22485410837368253,0.26213668394910894,0.5620706292637327,0.4820400278209039,512,512,5.274543285369873,0.001333587154782141,0.0048662767142004446
164,0.25300728054104793,0.2809574893466634,0.4799037447044119,0.4204141471837066,512,512,5.294493675231934,0.001333587154782141,0.0048662767142004446
165,0.24343299710028662,0.2631362789480749,0.4596068886726997,0.4079755482375566,512,512,5.316431760787964,0.001333587154782141,0.0048662767142004446
166,0.24199484716774988,0.2559674247624538,0.43931785968207865,0.3913424463257931,512,512,5.336381912231445,0.001333587154782141,0.0048662767142004446
167,0.2435071101068641,0.2509174529191081,0.4169711831430465,0.3678184996127982,512,512,5.358318328857422,0.001333587154782141,0.0048662767142004446
168,0.2549977116211988,0.26187134469698903,0.3939968352171105,0.34468191318274216,512,512,5.381258726119995,0.001333587154782141,0.0048662767142004446
169,0.2554297308065032,0.26754953731380215,0.3889374771999587,0.3415784211531481,512,512,5.401204824447632,0.001333587154782141,0.0048662767142004446
170,0.2624784915289332,0.2834439712918739,0.3697986009001593,0.3191466778861343,512,512,5.422149419784546,0.001333587154782141,0.0048662767142004446
171,0.26546048892881857,0.2779896733781736,0.37689774809202126,0.3399653795678818,512,512,5.4440906047821045,0.001333587154782141,0.0048662767142004446
172,0.26275287217176335,0.28081305611956586,0.3658533786176546,0.3198097398612737,512,512,5.465034484863281,0.001333587154782141,0.0048662767142004446
173,0.2611196300926329,0.2758607072865873,0.3612169604183175,0.3167763844740546,512,512,5.485984802246094,0.001333587154782141,0.0048662767142004446
174,0.2622426240273906,0.27066867018927265,0.34389695644683144,0.30406811884359414,512,512,5.506922006607056,0.001333587154782141,0.0048662767142004446
175,0.2597611189515712,0.2657270046378203,0.32543598248318806,0.28880441202349155,512,512,5.531855583190918,0.001333587154782141,0.0048662767142004446
176,0.24805432955772727,0.256092709376481,0.3150311392908226,0.2823381715301389,512,512,5.554793834686279,0.001333587154782141,0.0048662767142004446
177,0.2538019437594974,0.2724034981025826,0.304274440676205,0.2676098768107754,512,512,5.577743768692017,0.001333587154782141,0.0048662767142004446
178,0.23823017282580056,0.2530035223886663,0.3137174960655848,0.27662794310239686,512,512,5.599673748016357,0.001333587154782141,0.0048662767142004446
179,0.22712151001995884,0.23927430524520663,0.3217304704996294,0.2850346316652579,512,512,5.619621276855469,0.001333587154782141,0.0048662767142004446
180,0.21707746098266845,0.22710129473564972,0.3269333378103864,0.2891604836321162,512,512,5.641561508178711,0.001333587154782141,0.0048662767142004446
181,0.2081345453841218,0.21518863916406705,0.32394766480429704,0.2873996407993263,512,512,5.663508653640747,0.001333587154782141,0.0048662767142004446
182,0.18490423034597633,0.18214871469726404,0.31978164642477225,0.2895579399859183,512,512,5.6834495067596436,0.001333587154782141,0.0048662767142004446
183,0.17151479223954522,0.1720450809691098,0.31206279461583386,0.2717025770485,512,512,5.704393625259399,0.001333587154782141,0.0048662767142004446
184,0.19457650510223887,0.20376840817449784,0.6951979973220419,0.667513887563709,512,512,5.725338459014893,0.001333587154782141,0.0048662767142004446
185,0.17052246630767617,0.17273957500406928,0.30111580930365067,0.26161993999618477,512,512,5.748277187347412,0.001333587154782141,0.0048662767142004446
186,0.12311790468382852,0.12916190856287843,0.497497341116481,0.4611288121048541,512,512,5.768229246139526,0.001333587154782141,0.0048662767142004446
187,0.16097143149992954,0.16386464817601137,0.2956084117025422,0.2623943209559056,512,512,5.79116153717041,0.001333587154782141,0.0048662767142004446
188,0.08581289254203786,0.10217324281184259,0.5796045042758318,0.5273220709413551,512,512,5.812106609344482,0.001333587154782141,0.0048662767142004446
189,0.14523132291717028,0.15133216043991796,0.29628873090074137,0.2646370905195303,512,512,5.833049535751343,0.001333587154782141,0.0048662767142004446
190,0.13773733338594363,0.15106758047287078,0.29244124056478654,0.26306788962889077,512,512,5.854992151260376,0.001333587154782141,0.0048662767142004446
191,0.14145830668948123,0.15905587502935742,0.2822979591201374,0.24608493245797264,512,512,5.876934051513672,0.001333587154782141,0.0048662767142004446
192,0.12810825657362324,0.14394073504056604,0.2838032902568957,0.24873283612604982,512,512,5.896879196166992,0.001333587154782141,0.0048662767142004446
193,0.1258871194527431,0.14228043009210606,0.27680884350549284,0.2491982670637943,512,512,5.918820381164551,0.001333587154782141,0.0048662767142004446
194,0.0957017007349892,0.11071450147550517,0.3050491480079061,0.2733735916146282,512,512,5.9397642612457275,0.001333587154782141,0.0048662767142004446
195,0.11138337498419612,0.12706349572608325,0.2846408374686454,0.2551899482774487,512,512,5.96170711517334,0.001333587154782141,0.0048662767142004446
196,0.09211088890553921,0.1032265530883051,0.2735170324570444,0.2391053539065771,512,512,5.9826500415802,0.001333587154782141,0.0048662767142004446
197,0.08032711988304492,0.09122881833614838,0.2754455373881797,0.25833366528045987,512,512,6.003593444824219,0.001333587154782141,0.0048662767142004446
198,0.08492152831158811,0.09594728963903837,0.2630725392897742,0.23465975157514693,512,512,6.023540019989014,0.001333587154782141,0.0048662767142004446
199,0.09330583255991176,0.1063092754865211,0.3355008753007987,0.32922151865930216,512,512,6.0444865226745605,0.001333587154782141,0.0048662767142004446
200,0.08496542856971974,0.0964397129486216,0.25077694142356977,0.2286534482700113,512,512,6.065428256988525,0.001333587154782141,0.0048662767142004446
201,0.08507499476237951,0.09702990604919137,0.24295069087825008,0.22786708533232175,512,512,6.0893638134002686,0.001333587154782141,0.0048662767142004446
202,0.09321898604649956,0.10537452410221387,0.21448950862336127,0.19934522894395534,512,512,6.110308885574341,0.001333587154782141,0.0048662767142004446
203,0.08783861389803888,0.09568136080685165,0.24847957456100933,0.23937824302466637,512,512,6.132249355316162,0.001333587154782141,0.0048662767142004446
