iterations,interior_loss,interior_loss_validation,boundary_loss,boundary_loss_validation,interior_point_counts,boundary_point_counts,time_elapsed,L2_errpr,max_error
69,1.1593022436317741,1.6536593532874284,0.7624154569567212,0.813713490436913,512,512,10.591736078262329,0.003557948310106236,0.0126357564699166
70,1.1372312126529962,1.6650396956415674,0.7582916360537227,0.8102923381882222,512,512,10.661549091339111,0.003557948310106236,0.0126357564699166
71,1.109610258965339,1.6286789130470893,0.7618260928494422,0.806444046867794,512,512,10.727374076843262,0.003557948310106236,0.0126357564699166
72,1.0728044064501037,1.5381857230758076,0.7742294652579281,0.783429437494244,512,512,10.796188831329346,0.003557948310106236,0.0126357564699166
73,1.0591153677634326,1.4755025665241335,0.7809623053003941,0.7915649842737894,512,512,10.86799669265747,0.003557948310106236,0.0126357564699166
74,1.0553521604530298,1.4945866118107647,0.7770630807533525,0.7869755986548271,512,512,10.913874626159668,0.003557948310106236,0.0126357564699166
75,1.035033664631018,1.4545540358499678,0.7758757683885832,0.7827550721551094,512,512,10.984684705734253,0.003557948310106236,0.0126357564699166
76,1.0006301353789784,1.4082160807945312,0.7783444832541121,0.7742517396985127,512,512,11.05050778388977,0.003557948310106236,0.0126357564699166
77,0.9543944743600852,1.3167714027801645,0.7960588416758607,0.7802922820797217,512,512,11.118326902389526,0.003557948310106236,0.0126357564699166
78,0.9432596105899502,1.2914567210922343,0.7841833307801559,0.7674426682403037,512,512,11.187143802642822,0.003557948310106236,0.0126357564699166
79,0.9290662475044,1.2630489474281734,0.778990148586226,0.7625582035387992,512,512,11.257955551147461,0.003557948310106236,0.0126357564699166
80,0.921784477982813,1.2765754524073256,0.7488316245025575,0.7358742539060831,512,512,11.327773094177246,0.003557948310106236,0.0126357564699166
81,0.9279075250736969,1.3493093812125414,0.7205358069685845,0.6981200774350497,512,512,11.398577451705933,0.003557948310106236,0.0126357564699166
82,0.9057528299848595,1.3317369471232878,0.7267379491293027,0.7094209221755665,512,512,11.46639633178711,0.003557948310106236,0.0126357564699166
83,0.8948113117797363,1.3631027314239028,0.7230767222846113,0.7097879103412128,512,512,11.532221794128418,0.003557948310106236,0.0126357564699166
84,0.8978212274057551,1.4042826168309779,0.708467905480408,0.6970415856340164,512,512,11.600039005279541,0.003557948310106236,0.0126357564699166
85,0.8950073810834708,1.4479424008313877,0.6917294313685111,0.6782694765185937,512,512,11.671847105026245,0.003557948310106236,0.0126357564699166
86,0.8948141171215662,1.4545192069709467,0.6706768563851754,0.6655056308693483,512,512,11.744652509689331,0.003557948310106236,0.0126357564699166
87,0.8689313951601786,1.4201558404876642,0.6691366067074308,0.6655405662823802,512,512,11.812471151351929,0.003557948310106236,0.0126357564699166
88,0.8433038758031263,1.3312104892544678,0.676542784794818,0.6755871075121006,512,512,11.879292249679565,0.003557948310106236,0.0126357564699166
89,0.8193031276578041,1.2872320365236969,0.6793040978364027,0.6812254108151966,512,512,11.949105024337769,0.003557948310106236,0.0126357564699166
90,0.7783837107450579,1.2012444876994115,0.6908280024090026,0.6726470925197666,512,512,12.018930673599243,0.003557948310106236,0.0126357564699166
91,0.7487188158848392,1.1923562417351987,0.7033989286250227,0.684695848570626,512,512,12.086737155914307,0.003557948310106236,0.0126357564699166
92,0.7356823184237935,1.1568924604755737,0.7041080039258685,0.679347102031658,512,512,12.156550168991089,0.003557948310106236,0.0126357564699166
93,0.7202564410124209,1.0929665633509817,0.7014116530755446,0.6730767884037793,512,512,12.225366353988647,0.003557948310106236,0.0126357564699166
94,0.6896305153430423,0.9733980551553676,0.6918221811173941,0.6747084064025369,512,512,12.293185234069824,0.003557948310106236,0.0126357564699166
95,0.6733147577966899,0.9150559047116639,0.6857188722949961,0.6748761660018763,512,512,12.362998247146606,0.003557948310106236,0.0126357564699166
96,0.6670483379237828,0.9124941087152635,0.6632005187084814,0.6645248137598969,512,512,12.432812929153442,0.003557948310106236,0.0126357564699166
97,0.6625341182063382,1.0133517069770144,0.6515220253437989,0.660671078558361,512,512,12.49863576889038,0.003557948310106236,0.0126357564699166
98,0.6312941925723219,0.9544832879905324,0.6630054162544655,0.6505151732254341,512,512,12.564459562301636,0.003557948310106236,0.0126357564699166
99,0.6143975945551249,0.9029153921696322,0.6659736809117502,0.6549948203990992,512,512,12.633275508880615,0.003557948310106236,0.0126357564699166
100,0.5823883944884665,0.8593476595193705,0.6800994420451324,0.664608702600343,512,512,12.711095571517944,0.003557948310106236,0.0126357564699166
101,0.5820905637224084,0.8557613013602193,0.6959450166843352,0.6825048532153579,512,512,12.780879974365234,0.003557948310106236,0.0126357564699166
102,0.5604012878027834,0.8276842667494513,0.6870047143756989,0.6712597333904209,512,512,12.827755212783813,0.003557948310106236,0.0126357564699166
103,0.5705554158097202,0.8099252328403206,0.6620674807353698,0.6610440095986223,512,512,12.896571397781372,0.003557948310106236,0.0126357564699166
104,0.5522980346315463,0.8106539355034226,0.6634205334009268,0.6749740495762676,512,512,12.961397886276245,0.003557948310106236,0.0126357564699166
105,0.5248527558243645,0.8084223829041797,0.6795671155135227,0.6879703468200681,512,512,13.027221441268921,0.003557948310106236,0.0126357564699166
106,0.52890202996639,0.7923346956767239,0.6755922001754645,0.6863115464288844,512,512,13.093045711517334,0.003557948310106236,0.0126357564699166
107,0.5203101394035637,0.7927029354294397,0.6772630277679615,0.6870502709517174,512,512,13.137924909591675,0.003557948310106236,0.0126357564699166
108,0.5196535869843516,0.7850485728911418,0.6713793859690119,0.6888278410908751,512,512,13.203749656677246,0.003557948310106236,0.0126357564699166
109,0.5172247157134624,0.8101594202500798,0.6697843326519006,0.6871325126018625,512,512,13.268576383590698,0.003557948310106236,0.0126357564699166
110,0.5192369161730064,0.8067424956098107,0.6591954892107148,0.6828007508132949,512,512,13.332406282424927,0.003557948310106236,0.0126357564699166
111,0.5213724941219839,0.8115453050497322,0.6486021629882005,0.6777561625345377,512,512,13.401221513748169,0.003557948310106236,0.0126357564699166
112,0.5214076204403686,0.7970600287027,0.6398640807831422,0.6671599703540059,512,512,13.467092990875244,0.003557948310106236,0.0126357564699166
113,0.5221999527118308,0.790515995140873,0.6320537947764128,0.6595516126754253,512,512,13.534863948822021,0.003557948310106236,0.0126357564699166
114,0.5147220302657897,0.7714469739929474,0.6338216859834348,0.657086712361125,512,512,13.601685047149658,0.003557948310106236,0.0126357564699166
115,0.505479067873524,0.7611821472033583,0.6379533516014737,0.6562150243703461,512,512,13.666513204574585,0.003557948310106236,0.0126357564699166
116,0.49344540846970947,0.7407612815096435,0.6445192545375289,0.6567909072427204,512,512,13.731362581253052,0.003557948310106236,0.0126357564699166
117,0.4847748350694583,0.7184274913300541,0.6465982185669761,0.6555845119109985,512,512,13.797162532806396,0.003557948310106236,0.0126357564699166
118,0.48101027086795956,0.7153327302696759,0.6425319768056652,0.6533489551095175,512,512,13.86298680305481,0.003557948310106236,0.0126357564699166
119,0.4782137951154477,0.728737388416913,0.6352375487966331,0.6502432669896157,512,512,13.928810834884644,0.003557948310106236,0.0126357564699166
120,0.48298220948632153,0.7376341130800601,0.6234182587094376,0.6461468120328018,512,512,13.999621152877808,0.003557948310106236,0.0126357564699166
121,0.494112568890177,0.761812610446924,0.6037583755950175,0.6343505301453444,512,512,14.064446687698364,0.003557948310106236,0.0126357564699166
122,0.5019984483592287,0.7707384138928646,0.5823089306732611,0.6098954268299741,512,512,14.138249635696411,0.003557948310106236,0.0126357564699166
123,0.5236391600494674,0.8061369273263554,0.5512243666411755,0.5740613226978581,512,512,14.215044975280762,0.003557948310106236,0.0126357564699166
124,0.5144811938089304,0.7999115050069203,0.5558883431332144,0.5706934984890304,512,512,14.281874179840088,0.003557948310106236,0.0126357564699166
125,0.512031114867181,0.8004559042540738,0.5553965019118663,0.5697618507028901,512,512,14.345695495605469,0.003557948310106236,0.0126357564699166
126,0.5115698287518718,0.8045628488456317,0.5519611480260095,0.570266618138982,512,512,14.410521984100342,0.003557948310106236,0.0126357564699166
127,0.5129736288733406,0.8285856808111576,0.5411354999320822,0.5684558030524275,512,512,14.474350690841675,0.003557948310106236,0.0126357564699166
128,0.4961932847664139,0.8292836852638528,0.5497930208451014,0.5866102952790029,512,512,14.541173219680786,0.003557948310106236,0.0126357564699166
129,0.4856839183037598,0.814991518814384,0.5516557600279182,0.5908269178959309,512,512,14.60799527168274,0.003557948310106236,0.0126357564699166
130,0.4788235757521286,0.8083679784216342,0.5501834472568126,0.586863388904756,512,512,14.672820568084717,0.003557948310106236,0.0126357564699166
131,0.4677503569178757,0.7972524610224618,0.5564552762683438,0.5900503804979249,512,512,14.73864483833313,0.003557948310106236,0.0126357564699166
132,0.4721500234868864,0.8089519577581693,0.549471466945942,0.5839499591119772,512,512,14.806467056274414,0.003557948310106236,0.0126357564699166
133,0.4701915191965974,0.8064968021099661,0.5479840058289874,0.5838463177747134,512,512,14.871289730072021,0.003557948310106236,0.0126357564699166
134,0.4631010115665819,0.7962083721522839,0.5474403065215495,0.5895540153746559,512,512,14.938109874725342,0.003557948310106236,0.0126357564699166
135,0.46045627554943147,0.7868223480124648,0.5455366178874177,0.5878037738446728,512,512,15.009918928146362,0.003557948310106236,0.0126357564699166
136,0.45880440515617527,0.7674164502669681,0.5444984524029179,0.5841432299729162,512,512,15.075742721557617,0.003557948310106236,0.0126357564699166
137,0.45489469345112843,0.7733577799749309,0.5445573977759385,0.5854110607829974,512,512,15.121619939804077,0.003557948310106236,0.0126357564699166
138,0.4557101299934514,0.752928394897243,0.5372044281780128,0.571608716855174,512,512,15.190436124801636,0.003557948310106236,0.0126357564699166
139,0.45871229306308614,0.7780196305240991,0.5316935815917595,0.5603078984697906,512,512,15.257267951965332,0.003557948310106236,0.0126357564699166
140,0.4525828408934716,0.7707153612707123,0.5324611004710236,0.565469815987499,512,512,15.326073169708252,0.003557948310106236,0.0126357564699166
141,0.46085960544717114,0.7798178548776109,0.5216251715174708,0.5562443197704963,512,512,15.395885705947876,0.003557948310106236,0.0126357564699166
142,0.45636174588949713,0.7628199613960542,0.5228301372538275,0.5578261374443998,512,512,15.463705062866211,0.003557948310106236,0.0126357564699166
143,0.45733855718943,0.7738606716836324,0.516725010377766,0.5502818358351209,512,512,15.532520771026611,0.003557948310106236,0.0126357564699166
144,0.45577384025801926,0.7917072520650841,0.513368835055949,0.5469424299196881,512,512,15.60133695602417,0.003557948310106236,0.0126357564699166
145,0.4569872061504948,0.7971802267149569,0.5054053709843097,0.5418156185368456,512,512,15.669155836105347,0.003557948310106236,0.0126357564699166
146,0.4542225905088352,0.7986553736274852,0.5005187900090411,0.5371698058703419,512,512,15.736974000930786,0.003557948310106236,0.0126357564699166
147,0.4428873528191027,0.7926334487392224,0.507263951343267,0.547180563874878,512,512,15.810776948928833,0.003557948310106236,0.0126357564699166
148,0.4412362909662923,0.7989481653069053,0.5050934397845263,0.546044103862086,512,512,15.87760305404663,0.003557948310106236,0.0126357564699166
149,0.43926838583973876,0.7921587324366927,0.5046492420261309,0.543764524766754,512,512,15.947411298751831,0.003557948310106236,0.0126357564699166
150,0.4388060994997536,0.8017337597070839,0.5033793563354577,0.5434967175079575,512,512,16.01725745201111,0.003557948310106236,0.0126357564699166
151,0.4385207783529107,0.8025126267063474,0.501521917260217,0.5416888576276145,512,512,16.082050323486328,0.003557948310106236,0.0126357564699166
152,0.4362004189043348,0.808192215478069,0.49953278521492933,0.5383166710690979,512,512,16.152862071990967,0.003557948310106236,0.0126357564699166
153,0.43821634131252096,0.7831933291624825,0.4937972820251917,0.5253724973244693,512,512,16.221707582473755,0.003557948310106236,0.0126357564699166
154,0.43948371863295327,0.7883168099627584,0.4877504245907685,0.5195675463952263,512,512,16.287513971328735,0.003557948310106236,0.0126357564699166
155,0.4386979400383752,0.7911313884008959,0.48342736444309914,0.5196938903459231,512,512,16.35432267189026,0.003557948310106236,0.0126357564699166
156,0.45200482151150656,0.7717923122191513,0.4687599744560539,0.49794100821191756,512,512,16.427128076553345,0.003557948310106236,0.0126357564699166
157,0.4423320444736866,0.77854429570172,0.47535808682852393,0.5063816230891315,512,512,16.495944499969482,0.003557948310106236,0.0126357564699166
158,0.43659061357670703,0.7643124961190803,0.4793159506331051,0.5149375108355037,512,512,16.56776714324951,0.003557948310106236,0.0126357564699166
159,0.4369935297606061,0.760403573941829,0.47654835406721435,0.5123413500269336,512,512,16.635571002960205,0.003557948310106236,0.0126357564699166
160,0.43811634352389073,0.7532628752208825,0.4723308428867749,0.5079217452605583,512,512,16.70737862586975,0.003557948310106236,0.0126357564699166
161,0.43937231023062884,0.7605623523097423,0.4688828762531297,0.5048710424121371,512,512,16.77320909500122,0.003557948310106236,0.0126357564699166
162,0.4396231067182342,0.7803314447945652,0.46401890350097763,0.4994624194713133,512,512,16.840023279190063,0.003557948310106236,0.0126357564699166
163,0.44124217429069534,0.8034127228682831,0.4580411286525891,0.492994060335936,512,512,16.90883994102478,0.003557948310106236,0.0126357564699166
164,0.4409752418663494,0.8082483250133299,0.45248412152994316,0.4880325215416732,512,512,16.97765612602234,0.003557948310106236,0.0126357564699166
165,0.44569315203713394,0.8055895795242262,0.44081949211156496,0.4764192331549211,512,512,17.05046057701111,0.003557948310106236,0.0126357564699166
166,0.4393540020580963,0.7666023547092801,0.44586582442539896,0.4842273048745212,512,512,17.120274305343628,0.003557948310106236,0.0126357564699166
167,0.4409582841525345,0.7834375099619546,0.4379625109496175,0.4752060342492532,512,512,17.19008779525757,0.003557948310106236,0.0126357564699166
168,0.4397042716245747,0.7817662819269393,0.43543881464692413,0.47094061254032593,512,512,17.2638897895813,0.003557948310106236,0.0126357564699166
169,0.4383928499032633,0.7717070531200276,0.43003513407458077,0.4679907324610842,512,512,17.331709146499634,0.003557948310106236,0.0126357564699166
170,0.4239148323517672,0.7207447319981823,0.4390028618444375,0.4698414458115894,512,512,17.404513359069824,0.003557948310106236,0.0126357564699166
171,0.42857016225708056,0.7233634875588199,0.4285885468657532,0.46862612400458,512,512,17.47333550453186,0.003557948310106236,0.0126357564699166
172,0.4263929271529572,0.732954368443675,0.42736807925054804,0.47058984577643426,512,512,17.551121950149536,0.003557948310106236,0.0126357564699166
173,0.42137077404916745,0.7256879603215917,0.42875286492220765,0.4702679317837996,512,512,17.620935201644897,0.003557948310106236,0.0126357564699166
174,0.4191002106938033,0.7222368115379927,0.4265172331762001,0.4713041752532348,512,512,17.68775987625122,0.003557948310106236,0.0126357564699166
175,0.41653612002979346,0.7054508740531189,0.42810328068720443,0.4756423003539583,512,512,17.764551162719727,0.003557948310106236,0.0126357564699166
176,0.41525439309319245,0.7111966308087511,0.4273208397041306,0.47345555604687295,512,512,17.811425924301147,0.003557948310106236,0.0126357564699166
177,0.4128589245544726,0.7058151977195705,0.4247258236702788,0.46863820628125064,512,512,17.879244327545166,0.003557948310106236,0.0126357564699166
178,0.4138737929795835,0.7085592751276945,0.4194802069612746,0.46946262444145576,512,512,17.948060035705566,0.003557948310106236,0.0126357564699166
179,0.4171280861465635,0.7139589117056732,0.4137835258244362,0.46476219061827895,512,512,18.01787281036377,0.003557948310106236,0.0126357564699166
180,0.4154320941540156,0.7093133877485769,0.4131564788323407,0.4639297183827187,512,512,18.09067940711975,0.003557948310106236,0.0126357564699166
181,0.4114337288348271,0.7075065525505724,0.4138791895151396,0.4656911684561323,512,512,18.16448140144348,0.003557948310106236,0.0126357564699166
182,0.40790953029581906,0.7072160009969578,0.41300614956813886,0.46826342115589775,512,512,18.240278959274292,0.003557948310106236,0.0126357564699166
183,0.402865099295472,0.7054171148121934,0.41494491896149266,0.4708097671594865,512,512,18.315078496932983,0.003557948310106236,0.0126357564699166
184,0.40091504041694676,0.7030718562216959,0.41256171213257403,0.4697871046668557,512,512,18.384891986846924,0.003557948310106236,0.0126357564699166
185,0.40115316876339524,0.6994550735980544,0.409196088553961,0.4691844802472607,512,512,18.456703901290894,0.003557948310106236,0.0126357564699166
186,0.40007547990779474,0.6980460621785123,0.4064972491358156,0.4639901113578283,512,512,18.527510404586792,0.003557948310106236,0.0126357564699166
187,0.4017255140596626,0.6992331858755142,0.40134446083235803,0.4538657656143534,512,512,18.604305028915405,0.003557948310106236,0.0126357564699166
188,0.3976898793722911,0.6950784047222293,0.4006390025146034,0.44700296648654664,512,512,18.674118757247925,0.003557948310106236,0.0126357564699166
189,0.39673900196568523,0.7013150969824447,0.39592277118921554,0.43552718561715764,512,512,18.748919248580933,0.003557948310106236,0.0126357564699166
190,0.40118263760155354,0.7184278555345365,0.3900536569491558,0.43125109682884305,512,512,18.82072639465332,0.003557948310106236,0.0126357564699166
191,0.39888935059836705,0.7270730601864914,0.3890949521548805,0.42376356831845585,512,512,18.890543937683105,0.003557948310106236,0.0126357564699166
192,0.39471280983358575,0.713790923799127,0.3877278202208678,0.4285934815357216,512,512,18.960352897644043,0.003557948310106236,0.0126357564699166
193,0.39208902742773544,0.7050348414981038,0.38635430620880507,0.42946123053695534,512,512,19.03415536880493,0.003557948310106236,0.0126357564699166
194,0.38850867599056527,0.6936279902999021,0.38460288404407084,0.4325725861556166,512,512,19.104965209960938,0.003557948310106236,0.0126357564699166
195,0.38311721086547496,0.69278720272655,0.3852067745834867,0.4302796114490055,512,512,19.175776720046997,0.003557948310106236,0.0126357564699166
196,0.38315097559503225,0.6940922624612583,0.3818903401598613,0.4233972662018925,512,512,19.24558973312378,0.003557948310106236,0.0126357564699166
197,0.38331842811173455,0.6927597356176279,0.37891071863044706,0.42191650947422377,512,512,19.318395376205444,0.003557948310106236,0.0126357564699166
198,0.38359000884942623,0.7018635416017835,0.376509477885702,0.42353286289748737,512,512,19.388236045837402,0.003557948310106236,0.0126357564699166
199,0.3807218993680568,0.7062030258866676,0.3763103674069238,0.4259364684130878,512,512,19.459019422531128,0.003557948310106236,0.0126357564699166
200,0.3801895701387085,0.7058713928842117,0.3731766583617252,0.4295287034310072,512,512,19.530827522277832,0.003557948310106236,0.0126357564699166
201,0.3796953100091244,0.7151613762825529,0.37018196375432494,0.4288297855960449,512,512,19.60363221168518,0.003557948310106236,0.0126357564699166
202,0.37798024406469444,0.7261551599924022,0.36860297559923805,0.42727248107809457,512,512,19.671451091766357,0.003557948310106236,0.0126357564699166
203,0.3726160995046923,0.7106263963171037,0.37053145174653934,0.424495194290738,512,512,19.744256258010864,0.003557948310106236,0.0126357564699166
204,0.3732792353658902,0.7079950409749928,0.36716108643929957,0.4175580828526514,512,512,19.81706142425537,0.003557948310106236,0.0126357564699166
205,0.3739240453055397,0.7165783743673203,0.3643246296423402,0.41431298250748966,512,512,19.883882761001587,0.003557948310106236,0.0126357564699166
206,0.3743928048030992,0.7176729675782143,0.3614441381010354,0.41460276585511935,512,512,19.957685232162476,0.003557948310106236,0.0126357564699166
