iterations,interior_loss,interior_loss_validation,boundary_loss,boundary_loss_validation,interior_point_counts,boundary_point_counts,time_elapsed,L2_errpr,max_error
122,1.1540776635920287,1.1202367444415542,1.2607428035836015,0.3057847965706967,16,2,6.458440065383911,0.03788638266208407,0.002096558149886551
123,1.0410716430564688,0.9893345878986212,1.2964319669402657,0.32681875820471246,16,2,6.4733991622924805,0.03788638266208407,0.002096558149886551
124,1.0057359564618047,0.9943450752640693,1.2589661958260492,0.3300178265482209,16,2,6.490354299545288,0.03788638266208407,0.002096558149886551
125,0.9881676057651835,1.0697579157374173,1.1801638890662005,0.3974959616299752,16,2,6.50830602645874,0.03788638266208407,0.002096558149886551
126,0.9521727186177832,1.0313632561323283,1.1445815429091064,0.4036869682903422,16,2,6.5262579917907715,0.03788638266208407,0.002096558149886551
127,0.9639341947556872,1.074285082494919,1.0043914392643951,0.437591122713894,16,2,6.543213129043579,0.03788638266208407,0.002096558149886551
128,0.9795782047301432,1.1018325810583534,0.8887737343879116,0.45864274296616314,16,2,6.560169219970703,0.03788638266208407,0.002096558149886551
129,1.0338928143447945,1.215935297795233,0.7793453029281706,0.49746107883366997,16,2,6.577122449874878,0.03788638266208407,0.002096558149886551
130,1.04861071983047,1.1657085531427178,0.7354586142082777,0.5008101282169417,16,2,6.595073699951172,0.03788638266208407,0.002096558149886551
131,1.086619206358535,1.3276842438392342,0.684468879066165,0.551920113721175,16,2,6.612029552459717,0.03788638266208407,0.002096558149886551
132,1.0467394222255066,1.208710250372577,0.7003274387129574,0.5041571952372228,16,2,6.626988887786865,0.03788638266208407,0.002096558149886551
133,1.0970905589513924,1.3623334650860923,0.6555060611772717,0.5355809195754451,16,2,6.642945766448975,0.03788638266208407,0.002096558149886551
134,1.062392658478465,1.2686713995734324,0.6741333417639652,0.5096041853612194,16,2,6.658904552459717,0.03788638266208407,0.002096558149886551
135,1.0566689626142087,1.2612929184389958,0.6757700588892654,0.5003880442564487,16,2,6.673862934112549,0.03788638266208407,0.002096558149886551
136,1.0487931610756553,1.2621371226026945,0.6696675420062196,0.5026182987157051,16,2,6.690817832946777,0.03788638266208407,0.002096558149886551
137,1.0153437859308374,1.2622117734570435,0.6474069854915022,0.5291739178182613,16,2,6.706775188446045,0.03788638266208407,0.002096558149886551
138,0.9977460044906162,1.286675655074873,0.613850675572479,0.5699860260669137,16,2,6.723729610443115,0.03788638266208407,0.002096558149886551
139,0.9734050954611904,1.2655654623654904,0.5912679942829995,0.5813448759325804,16,2,6.739686965942383,0.03788638266208407,0.002096558149886551
140,0.9909888928573249,1.3251665127994041,0.5455467076927087,0.6054705504074165,16,2,6.75664210319519,0.03788638266208407,0.002096558149886551
141,0.9858590001555085,1.2796558748250202,0.5396184375416819,0.587740823996169,16,2,6.7725989818573,0.03788638266208407,0.002096558149886551
142,0.9962924730960678,1.3350400942956755,0.5186085805757658,0.6042342215566544,16,2,6.789553642272949,0.03788638266208407,0.002096558149886551
143,1.0221293281532766,1.4322608232216916,0.48509585703516034,0.6338424050818496,16,2,6.805510997772217,0.03788638266208407,0.002096558149886551
144,1.0279500988269883,1.4560036527242906,0.4670903597663544,0.6367127447419819,16,2,6.821468114852905,0.03788638266208407,0.002096558149886551
145,2.231266498624141,4.060990555177563,1.2223792737739285,3.162664258946149,16,2,6.838423013687134,0.03788638266208407,0.002096558149886551
146,1.0325754905289035,1.483100718292913,0.45481070628333636,0.6471301482213198,16,2,6.854380130767822,0.03788638266208407,0.002096558149886551
147,1.0971618104694605,1.8166576329725586,0.4236847076782937,0.8661616701537935,16,2,6.873329401016235,0.03788638266208407,0.002096558149886551
148,1.0445806785171983,1.57213487267736,0.4278085344896717,0.6904752534164593,16,2,6.89028525352478,0.03788638266208407,0.002096558149886551
149,1.3722058594278663,2.596631557064416,0.5520803422951771,1.6116145904457118,16,2,6.909234285354614,0.03788638266208407,0.002096558149886551
150,1.048968348005472,1.6624549668512567,0.3948196291529563,0.743710244758672,16,2,6.925191164016724,0.03788638266208407,0.002096558149886551
151,1.0401509375302358,1.7976324543591913,0.2724582163207641,0.8986753429897159,16,2,6.9421470165252686,0.03788638266208407,0.002096558149886551
152,1.0086993794498298,1.5084735989739078,0.17347261074011916,0.9100779318958306,16,2,6.9591004848480225,0.03788638266208407,0.002096558149886551
153,1.4896637247343425,3.9967118240964314,2.252363431510438,2.208794050100342,16,4,7.926513671875,0.03788638266208407,0.002096558149886551
154,101683.09162134338,87838.90739115221,83590.87798691564,75546.7004768328,16,4,7.943468332290649,0.03788638266208407,0.002096558149886551
155,29876.481490765374,25722.091964156494,24587.55402572526,22181.615373758636,16,4,7.959426403045654,0.03788638266208407,0.002096558149886551
156,2500.7236501009806,2122.435252047784,2054.1842670614224,1869.2522781876737,16,4,7.9743852615356445,0.03788638266208407,0.002096558149886551
157,69.05624868770826,56.34806263111874,57.157662518620455,54.48326134967984,16,4,7.990342855453491,0.03788638266208407,0.002096558149886551
